image,resolution,version,run_id,time_ms
automobile2.jpeg,640x480,manual,3,1.6781
automobile2.jpeg,640x480,manual,4,1.6836
automobile2.jpeg,640x480,manual,5,1.6003
automobile2.jpeg,640x480,manual,6,1.6847
automobile2.jpeg,640x480,manual,7,1.6247
automobile2.jpeg,640x480,manual,8,1.6923
automobile2.jpeg,640x480,manual,9,1.6016
automobile2.jpeg,640x480,manual,10,1.6875
automobile2.jpeg,640x480,manual,11,1.7325
automobile2.jpeg,640x480,manual,12,1.8995
automobile2.jpeg,640x480,manual,13,1.7027
automobile2.jpeg,640x480,manual,14,1.6911
automobile2.jpeg,640x480,manual,15,1.6112
automobile2.jpeg,640x480,manual,16,1.6897
automobile2.jpeg,640x480,manual,17,1.6169
automobile2.jpeg,640x480,manual,18,1.6929
automobile2.jpeg,640x480,manual,19,1.6037
automobile2.jpeg,640x480,manual,20,1.716
automobile2.jpeg,640x480,manual,21,1.686
automobile2.jpeg,640x480,manual,22,1.7646
automobile2.jpeg,640x480,manual,23,1.6178
automobile2.jpeg,640x480,manual,24,1.6978
automobile2.jpeg,640x480,manual,25,1.6839
automobile2.jpeg,640x480,manual,26,1.6781
automobile2.jpeg,640x480,manual,27,1.601
automobile2.jpeg,640x480,manual,28,1.7821
automobile2.jpeg,640x480,manual,29,1.5967
automobile2.jpeg,640x480,manual,30,1.677
automobile2.jpeg,640x480,opencv,1,1.9176
automobile2.jpeg,640x480,opencv,2,2.1704
automobile2.jpeg,640x480,opencv,3,2.1103
automobile2.jpeg,640x480,opencv,4,2.088
automobile2.jpeg,640x480,opencv,5,2.1331
automobile2.jpeg,640x480,opencv,6,2.039
automobile2.jpeg,640x480,opencv,7,2.0752
automobile2.jpeg,640x480,opencv,8,2.0489
automobile2.jpeg,640x480,opencv,9,2.0887
automobile2.jpeg,640x480,opencv,10,2.1163
automobile2.jpeg,640x480,opencv,11,2.0899
automobile2.jpeg,640x480,opencv,12,2.0742
automobile2.jpeg,640x480,opencv,13,2.1403
automobile2.jpeg,640x480,opencv,14,2.1046
automobile2.jpeg,640x480,opencv,15,2.0651
automobile2.jpeg,640x480,opencv,16,2.0806
automobile2.jpeg,640x480,opencv,17,2.1106
automobile2.jpeg,640x480,opencv,18,2.1515
automobile2.jpeg,640x480,opencv,19,2.1026
automobile2.jpeg,640x480,opencv,20,2.113
automobile2.jpeg,640x480,opencv,21,2.0648
automobile2.jpeg,640x480,opencv,22,2.0531
automobile2.jpeg,640x480,opencv,23,2.0305
automobile2.jpeg,640x480,opencv,24,2.0713
automobile2.jpeg,640x480,opencv,25,2.0919
automobile2.jpeg,640x480,opencv,26,2.1507
automobile2.jpeg,640x480,opencv,27,2.1616
automobile2.jpeg,640x480,opencv,28,2.0963
automobile2.jpeg,640x480,opencv,29,2.1178
automobile2.jpeg,640x480,opencv,30,2.079
automobile3.jpg,640x480,manual,1,1.463
automobile3.jpg,640x480,manual,2,1.6929
automobile3.jpg,640x480,manual,3,1.5921
automobile3.jpg,640x480,manual,4,1.8143
automobile3.jpg,640x480,manual,5,1.6929
automobile3.jpg,640x480,manual,6,1.7375
automobile3.jpg,640x480,manual,7,1.6174
automobile3.jpg,640x480,manual,8,1.7362
automobile3.jpg,640x480,manual,9,1.6071
automobile3.jpg,640x480,manual,10,1.6832
automobile3.jpg,640x480,manual,11,1.5992
automobile3.jpg,640x480,manual,12,1.6873
automobile3.jpg,640x480,manual,13,1.6246
automobile3.jpg,640x480,manual,14,1.7014
automobile3.jpg,640x480,manual,15,1.6088
automobile3.jpg,640x480,manual,16,1.6835
automobile3.jpg,640x480,manual,17,1.6068
automobile3.jpg,640x480,manual,18,1.6897
automobile3.jpg,640x480,manual,19,1.6067
automobile3.jpg,640x480,manual,20,1.6854
automobile3.jpg,640x480,manual,21,1.6028
automobile3.jpg,640x480,manual,22,1.6916
automobile3.jpg,640x480,manual,23,1.6584
automobile3.jpg,640x480,manual,24,1.6892
automobile3.jpg,640x480,manual,25,1.6803
automobile3.jpg,640x480,manual,26,1.7368
automobile3.jpg,640x480,manual,27,1.6121
automobile3.jpg,640x480,manual,28,1.6702
automobile3.jpg,640x480,manual,29,1.6041
automobile3.jpg,640x480,manual,30,1.6701
automobile3.jpg,640x480,opencv,1,2.0064
automobile3.jpg,640x480,opencv,2,2.1196
automobile3.jpg,640x480,opencv,3,2.0715
automobile3.jpg,640x480,opencv,4,2.5097
automobile3.jpg,640x480,opencv,5,2.1357
automobile3.jpg,640x480,opencv,6,2.0726
automobile3.jpg,640x480,opencv,7,2.0576
automobile3.jpg,640x480,opencv,8,2.1179
automobile3.jpg,640x480,opencv,9,2.5826
automobile3.jpg,640x480,opencv,10,2.1657
automobile3.jpg,640x480,opencv,11,2.3625
