image,resolution,version,run_id,time_ms
agriculture3.jpg,640x480,opencv_opt,5,0.5471
agriculture3.jpg,640x480,opencv_opt,6,0.5645
agriculture3.jpg,640x480,opencv_opt,7,0.5617
agriculture3.jpg,640x480,opencv_opt,8,0.546
agriculture3.jpg,640x480,opencv_opt,9,0.5419
agriculture3.jpg,640x480,opencv_opt,10,0.6478
agriculture3.jpg,640x480,opencv_opt,11,0.6145
agriculture3.jpg,640x480,opencv_opt,12,0.5739
agriculture3.jpg,640x480,opencv_opt,13,0.5558
agriculture3.jpg,640x480,opencv_opt,14,0.5444
agriculture3.jpg,640x480,opencv_opt,15,0.5325
agriculture3.jpg,640x480,opencv_opt,16,0.5348
agriculture3.jpg,640x480,opencv_opt,17,0.5325
agriculture3.jpg,640x480,opencv_opt,18,0.5332
agriculture3.jpg,640x480,opencv_opt,19,0.5357
agriculture3.jpg,640x480,opencv_opt,20,0.6078
agriculture3.jpg,640x480,opencv_opt,21,0.5573
agriculture3.jpg,640x480,opencv_opt,22,0.5503
agriculture3.jpg,640x480,opencv_opt,23,0.5355
agriculture3.jpg,640x480,opencv_opt,24,0.5406
agriculture3.jpg,640x480,opencv_opt,25,0.5383
agriculture3.jpg,640x480,opencv_opt,26,0.5362
agriculture3.jpg,640x480,opencv_opt,27,0.5385
agriculture3.jpg,640x480,opencv_opt,28,0.5397
agriculture3.jpg,640x480,opencv_opt,29,0.5338
agriculture3.jpg,640x480,opencv_opt,30,0.5564
automobile1.jpg,640x480,manual_opt,1,0.5122
automobile1.jpg,640x480,manual_opt,2,0.6928
automobile1.jpg,640x480,manual_opt,3,0.6241
automobile1.jpg,640x480,manual_opt,4,0.7679
automobile1.jpg,640x480,manual_opt,5,0.5669
automobile1.jpg,640x480,manual_opt,6,0.6813
automobile1.jpg,640x480,manual_opt,7,0.6342
automobile1.jpg,640x480,manual_opt,8,0.6531
automobile1.jpg,640x480,manual_opt,9,0.566
automobile1.jpg,640x480,manual_opt,10,0.6514
automobile1.jpg,640x480,manual_opt,11,0.6442
automobile1.jpg,640x480,manual_opt,12,0.6539
automobile1.jpg,640x480,manual_opt,13,0.63
automobile1.jpg,640x480,manual_opt,14,0.5706
automobile1.jpg,640x480,manual_opt,15,0.624
automobile1.jpg,640x480,manual_opt,16,0.7044
automobile1.jpg,640x480,manual_opt,17,0.5913
automobile1.jpg,640x480,manual_opt,18,0.6494
automobile1.jpg,640x480,manual_opt,19,0.6257
automobile1.jpg,640x480,manual_opt,20,0.5658
automobile1.jpg,640x480,manual_opt,21,0.5777
automobile1.jpg,640x480,manual_opt,22,0.5659
automobile1.jpg,640x480,manual_opt,23,0.5785
automobile1.jpg,640x480,manual_opt,24,0.5806
automobile1.jpg,640x480,manual_opt,25,0.66
automobile1.jpg,640x480,manual_opt,26,0.6199
automobile1.jpg,640x480,manual_opt,27,0.5645
automobile1.jpg,640x480,manual_opt,28,0.5831
automobile1.jpg,640x480,manual_opt,29,0.5531
automobile1.jpg,640x480,manual_opt,30,0.5747
automobile1.jpg,640x480,opencv_opt,1,1.4429
automobile1.jpg,640x480,opencv_opt,2,1.4712
automobile1.jpg,640x480,opencv_opt,3,0.7134
automobile1.jpg,640x480,opencv_opt,4,0.6643
automobile1.jpg,640x480,opencv_opt,5,0.6117
automobile1.jpg,640x480,opencv_opt,6,0.5772
automobile1.jpg,640x480,opencv_opt,7,0.5711
automobile1.jpg,640x480,opencv_opt,8,0.5723
automobile1.jpg,640x480,opencv_opt,9,0.5721
automobile1.jpg,640x480,opencv_opt,10,0.5525
automobile1.jpg,640x480,opencv_opt,11,0.5525
automobile1.jpg,640x480,opencv_opt,12,0.5491
automobile1.jpg,640x480,opencv_opt,13,0.5596
automobile1.jpg,640x480,opencv_opt,14,0.5447
automobile1.jpg,640x480,opencv_opt,15,0.5485
automobile1.jpg,640x480,opencv_opt,16,0.5481
automobile1.jpg,640x480,opencv_opt,17,0.5541
automobile1.jpg,640x480,opencv_opt,18,0.5489
automobile1.jpg,640x480,opencv_opt,19,0.5447
automobile1.jpg,640x480,opencv_opt,20,0.5541
automobile1.jpg,640x480,opencv_opt,21,0.6191
automobile1.jpg,640x480,opencv_opt,22,0.6317
automobile1.jpg,640x480,opencv_opt,23,0.5753
automobile1.jpg,640x480,opencv_opt,24,0.6046
automobile1.jpg,640x480,opencv_opt,25,0.631
automobile1.jpg,640x480,opencv_opt,26,0.589
automobile1.jpg,640x480,opencv_opt,27,0.5789
automobile1.jpg,640x480,opencv_opt,28,0.5638
automobile1.jpg,640x480,opencv_opt,29,0.5514
automobile1.jpg,640x480,opencv_opt,30,0.5461
automobile2.jpeg,640x480,manual_opt,1,0.4259
automobile2.jpeg,640x480,manual_opt,2,0.7254
automobile2.jpeg,640x480,manual_opt,3,0.7562
automobile2.jpeg,640x480,manual_opt,4,0.6435
automobile2.jpeg,640x480,manual_opt,5,0.734
automobile2.jpeg,640x480,manual_opt,6,0.6874
automobile2.jpeg,640x480,manual_opt,7,0.7052
automobile2.jpeg,640x480,manual_opt,8,0.6653
automobile2.jpeg,640x480,manual_opt,9,0.7362
automobile2.jpeg,640x480,manual_opt,10,0.6251
automobile2.jpeg,640x480,manual_opt,11,0.6963
automobile2.jpeg,640x480,manual_opt,12,0.5734
automobile2.jpeg,640x480,manual_opt,13,0.6453
automobile2.jpeg,640x480,manual_opt,14,0.6405
automobile2.jpeg,640x480,manual_opt,15,0.6421
automobile2.jpeg,640x480,manual_opt,16,0.5641
automobile2.jpeg,640x480,manual_opt,17,0.671
automobile2.jpeg,640x480,manual_opt,18,0.6436
automobile2.jpeg,640x480,manual_opt,19,0.6638
automobile2.jpeg,640x480,manual_opt,20,0.6439
automobile2.jpeg,640x480,manual_opt,21,0.6351
automobile2.jpeg,640x480,manual_opt,22,0.6115
automobile2.jpeg,640x480,manual_opt,23,0.6596
automobile2.jpeg,640x480,manual_opt,24,0.6096
automobile2.jpeg,640x480,manual_opt,25,0.636
automobile2.jpeg,640x480,manual_opt,26,0.6179
automobile2.jpeg,640x480,manual_opt,27,0.6529
automobile2.jpeg,640x480,manual_opt,28,0.6732
automobile2.jpeg,640x480,manual_opt,29,0.6784
automobile2.jpeg,640x480,manual_opt,30,0.6218
automobile2.jpeg,640x480,opencv_opt,1,0.5123
automobile2.jpeg,640x480,opencv_opt,2,0.5231
automobile2.jpeg,640x480,opencv_opt,3,0.6156
automobile2.jpeg,640x480,opencv_opt,4,0.5497
automobile2.jpeg,640x480,opencv_opt,5,0.5521
automobile2.jpeg,640x480,opencv_opt,6,0.5325
automobile2.jpeg,640x480,opencv_opt,7,0.5331
automobile2.jpeg,640x480,opencv_opt,8,0.536
automobile2.jpeg,640x480,opencv_opt,9,0.5334
automobile2.jpeg,640x480,opencv_opt,10,0.5307
automobile2.jpeg,640x480,opencv_opt,11,0.8472
automobile2.jpeg,640x480,opencv_opt,12,0.8736
automobile2.jpeg,640x480,opencv_opt,13,0.684
automobile2.jpeg,640x480,opencv_opt,14,0.5924
automobile2.jpeg,640x480,opencv_opt,15,0.5543
automobile2.jpeg,640x480,opencv_opt,16,0.5334
automobile2.jpeg,640x480,opencv_opt,17,0.5326
automobile2.jpeg,640x480,opencv_opt,18,0.5324
automobile2.jpeg,640x480,opencv_opt,19,0.5291
automobile2.jpeg,640x480,opencv_opt,20,0.5282
automobile2.jpeg,640x480,opencv_opt,21,0.5314
automobile2.jpeg,640x480,opencv_opt,22,0.5294
automobile2.jpeg,640x480,opencv_opt,23,0.531
automobile2.jpeg,640x480,opencv_opt,24,0.5321
automobile2.jpeg,640x480,opencv_opt,25,0.5295
automobile2.jpeg,640x480,opencv_opt,26,0.5373
automobile2.jpeg,640x480,opencv_opt,27,0.5334
automobile2.jpeg,640x480,opencv_opt,28,0.5328
automobile2.jpeg,640x480,opencv_opt,29,0.5283
automobile2.jpeg,640x480,opencv_opt,30,0.5506
automobile3.jpg,640x480,manual_opt,1,0.5343
automobile3.jpg,640x480,manual_opt,2,0.676
automobile3.jpg,640x480,manual_opt,3,0.6788
automobile3.jpg,640x480,manual_opt,4,0.573
automobile3.jpg,640x480,manual_opt,5,0.7536
automobile3.jpg,640x480,manual_opt,6,0.6584
automobile3.jpg,640x480,manual_opt,7,0.5913
automobile3.jpg,640x480,manual_opt,8,0.6044
automobile3.jpg,640x480,manual_opt,9,0.564
automobile3.jpg,640x480,manual_opt,10,0.5749
automobile3.jpg,640x480,manual_opt,11,0.5549
